http://localhost:8000/static/shortsleeve/eadb694d88514dc7b43fd9c866ed4380_processed.jpg,shortsleeve,blue
http://localhost:8000/static/pants/7b944e40c6c44e088d82fe3b197f3b93_processed.jpg,pants,black
http://localhost:8000/static/shoes/58665cd36e674cfbb88fe26b605c43d8_processed.jpg,shoes,beige
http://localhost:8000/static/pants/ddb1250cd02f44db9600333183e3e680_processed.jpg,pants,black
http://localhost:8000/static/longsleeve/953e3bcb80604c8e9c3adaefafd12aa0_processed.jpg,longsleeve,green
http://localhost:8000/static/hat/19fc9ba1f9054492bc7167236a98c936_processed.jpg,hat,black
http://localhost:8000/static/longsleeve/482ead32d8024b769dae8a60b65a60ff_processed.jpg,longsleeve,gray
http://localhost:8000/static/shortsleeve/b943345f1eba473da33c4bb6b127eaad_processed.jpg,shortsleeve,black
